Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO.crop,XY.paired,achiasmate,asynased,notes
batch8,X,29nov17_16nov17_MSM_f1_sp1_1_rev.tif,22884-13539-18574.tif,,21?,30,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_16_rev.tif,10037-18836-3492.tif,2,20,29,yes,,0,1,
batch8,,27dec17_4dec17_SPIC_f1_sp1_12_rev.tif,10037-27046-32199.tif,5,20,30,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_12_rev.tif,10141-12476-11321.tif,1,20,28,no,,0,0,
batch8,,26dec17_18nov17_WSB_f4_sp1_10_rev.tif,10160-23541-11337.tif,3,20,30,no,,0,0,
batch8,,11dec17_18nov17_WSB_f1_sp1_17_rev.tif,10193-25011-11584.tif,2,20,23,no,,0,1,
batch8,,21nov17_16nov17_MSM_f3_sp1_31_rev.tif,10337-2064-8508.tif,1,20,20,no,,0,0,
batch8,,11dec17_18nov17_WSB_f1_sp1_8_rev.tif,1038-18665-12642.tif,4,20,29,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_25_rev.tif,10584-12646-30954.tif,3,20,31,no,,0,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_50_rev.tif,10801-30977-7385.tif,3,20,29,no,,0,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_29_rev.tif,10810-21562-22123.tif,4,20,24,no,,0,2,
batch8,,5aug17_14jul17_MSM_f1_sp1_26_rev.tif,10902-20689-6667.tif,1,20,28,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_26_rev.tif,10961-10362-29885.tif,2,21,30,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_1_rev.tif,1144-12189-28861.tif,2,20,32,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_11_rev.tif,11494-11483-25694.tif,1,20,33,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_25_rev.tif,11528-8451-29138.tif,4,20,30,no,,0,0,
batch8,,11dec17_18nov17_WSB_f1_sp1_4_rev.tif,11949-27803-3038.tif,2,20,24,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_28.1_rev.tif,11963-23955-23349.tif,1,20,40,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_34_rev.tif,11988-886-4015.tif,3,20,35,no,,0,4,
batch8,,4dec17_16nov17_MSM_f2_sp1_19.1_rev.tif,12012-496-13559.tif,2,20,38,no,,0,1,
batch8,,12dec17_18nov17_WSB_f2_sp1_11_rev.tif,12042-3846-18250.tif,4,20,20,no,,0,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_10_rev.tif,12118-22075-23044.tif,3,20,26,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_33_rev.tif,1242-17794-565.tif,1,20,31,no,,0,3,
batch8,,4dec17_16nov17_MSM_f2_sp1_31_rev.tif,12509-3183-9369.tif,1,20,37,n,,0,2,
batch8,,26dec17_18nov17_WSB_f4_sp1_6_rev.tif,12732-630-32108.tif,3,20,27,n,,0,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_7_rev.tif,12958-13334-14866.tif,4,20,33,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_22_rev.tif,13123-16165-31089.tif,3,20,21,no,,0,0,
batch8,,27dec17_4dec17_SPIC_f1_sp1_24_rev.tif,13133-29245-21218.tif,2,20,28,n,,0,0,
batch8,,26dec17_18nov17_WSB_f4_sp1_1_rev.tif,13329-29743-15103.tif,2,20,22,no,,0,1,
batch8,,12dec17_18nov17_WSB_f2_sp1_21_rev.tif,14066-9432-10855.tif,3,20,24,no,,0,0,
batch8,,12dec17_18nov17_WSB_f2_sp1_24_rev.tif,14173-28955-9215.tif,1,20,31,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_27_rev.tif,14343-10438-3942.tif,4,20,26,n,,0,1,
batch8,,29nov17_16nov17_MSM_f1_sp1_9_rev.tif,14456-4858-4465.tif,2,20,26,no,,0,1,
batch8,,21nov17_16nov17_MSM_f3_sp1_28_rev.tif,14540-1331-15929.tif,4,20,30,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_11_rev.tif,146-20076-15853.tif,5,20,30,no,,0,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_41_rev.tif,14653-14924-17224.tif,1,20,30,n,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_28_rev.tif,15019-18562-10821.tif,3,20,28,no,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_40_rev.tif,15292-872-14686.tif,2,20,35,no,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_23_rev.tif,15426-29981-6195.tif,1,20,27,no,,0,0,
batch8,,27dec17_4dec17_SPIC_f1_sp1_40_rev.tif,15687-15437-27530.tif,3,20,27,no,,0,0,
batch8,,27dec17_4dec17_SPIC_f1_sp1_37_rev.tif,15811-29893-23546.tif,2,20,29,no,,0,2,
batch8,,5sep17_21aug17_SPI_f2_sp1_30_rev.tif,15976-14195-9837.tif,4,20,33,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_13_rev.tif,16240-8883-27811.tif,3,20,32,no,,0,3,
batch8,,29dec17_4dec17_SPIC_f2_sp1_17_rev.tif,16261-27578-13212.tif,2,20,31,no,,0,5,
batch8,,21nov17_16nov17_MSM_f3_sp1_16_rev.tif,1632-32643-30072.tif,3,20,22,no,,0,3,
batch8,,14dec17_18nov17_WSB_f3_sp1_7_rev.tif,16327-8623-8540.tif,2,20,26,no,,0,0,
batch8,,5sep17_21aug17_SPI_f2_sp1_5.2_rev.tif,16560-15520-11433.tif,3,20,32,no,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_10_rev.tif,16660-21891-24128.tif,4,20,37,no,,0,1,sc broken
batch8,,29nov17_16nov17_MSM_f1_sp1_11_rev.tif,17053-2132-22376.tif,2,20,32,no,,0,0,maybe duplicate
batch8,,21nov17_16nov17_MSM_f3_sp1_24_rev.tif,17286-6488-26894.tif,3,20,37,no,,0,4,
batch8,,14dec17_18nov17_WSB_f3_sp1_24_rev.tif,17364-9981-14256.tif,5,20,25,no,,0,0,
batch8,,5aug17_14jul17_LEW_f1_sp1_16_rev.tif,17600-5184-2220.tif,4,20,38,yes,,0,0,
batch8,,12dec17_18nov17_WSB_f2_sp1_5_rev.tif,17759-1689-5516.tif,2,20,30,no,,0,0,
batch8,,5sep17_21aug17_SPI_f2_sp1_11_rev.tif,17908-2541-16181.tif,2,20,28,no,,0,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_2_rev.tif,17973-28400-15078.tif,4,20,27,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_17_rev.tif,18010-14909-15984.tif,3,20,31,no,,0,4,
batch8,,26dec17_18nov17_WSB_f4_sp1_15_rev.tif,18072-19981-19327.tif,5,20,24,no,,0,1,
batch8,,4dec17_16nov17_MSM_f2_sp1_5_rev.tif,18134-12238-22292.tif,3,20,32,no,,0,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_37_rev.tif,18279-8517-24170.tif,1,20,31,no,,0,4,
batch8,,29dec17_4dec17_SPIC_f2_sp1_28_rev.tif,1845-27769-7028.tif,1,20,41,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_38_rev.tif,1847-25836-23124.tif,3,20,34,no,,0,1,
batch8,,26dec17_18nov17_WSB_f4_sp1_21_rev.tif,18967-25278-11218.tif,4,20,36,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_35_rev.tif,19053-6292-1145.tif,3,20,23,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_3_rev.tif,19691-24993-25102.tif,2,20,34,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_40_rev.tif,19849-542-28421.tif,5,20,30,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_27_rev.tif,19906-2789-31514.tif,5,20,38,no,,0,1,broken sc
batch8,,21nov17_16nov17_MSM_f3_sp1_23_rev.tif,20090-4127-1157.tif,2,20,30,no,,0,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_34_rev.tif,20693-23799-18307.tif,2,20,28,no,,0,5,
batch8,,5aug17_14jul17_LEW_f1_sp1_9_rev.tif,21017-15047-2987.tif,2,20,24,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_8_rev.tif,21185-2140-9608.tif,2,20,28,no,,0,0,
batch8,,5sep17_21aug17_SPI_f2_sp1_2_rev.tif,21187-14614-15700.tif,5,20,22,no,,0,0,extra SC noise
batch8,,14dec17_18nov17_WSB_f3_sp1_6_rev.tif,21312-1013-32425.tif,2,20,29,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_29_rev.tif,21526-22151-18424.tif,4,20,25,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_10_rev.tif,21576-22658-3912.tif,4,20,40,no,,0,2,
batch8,,27dec17_4dec17_SPIC_f1_sp1_5_rev.tif,21590-28499-29504.tif,2,20,24,no,,0,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_49_rev.tif,21675-17259-5056.tif,2,20,25,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_24_rev.tif,22089-1205-4104.tif,1,20,28,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_15.1_rev.tif,22128-3499-16310.tif,2,20,27,yes,,0,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_12_rev.tif,22330-16691-17064.tif,1,20,27,no,,0,1,
batch8,,27dec17_4dec17_SPIC_f1_sp1_8_rev.tif,22377-30804-28543.tif,4,20,28,no,,0,1,
batch8,,29nov17_16nov17_MSM_f1_sp1_20_rev.tif,22470-21858-31989.tif,3,20,28,no,,0,1,
batch8,,14dec17_18nov17_WSB_f3_sp1_43_rev.tif,22717-29411-31364.tif,3,20,26,no,,0,0,
batch8,,12dec17_18nov17_WSB_f2_sp1_12_rev.tif,22793-27292-15908.tif,3,20,22,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_6_rev.tif,22863-3682-10356.tif,2,20,34,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_25.1_rev.tif,22871-15776-25783.tif,2,20,28,no,,0,3,
batch8,,29dec17_4dec17_SPIC_f2_sp1_3_rev.tif,22979-11604-4869.tif,2,20,32,n,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_2_rev.tif,2327-32634-23791.tif,2,20,32,no,,0,0,bad signa;
batch8,,11dec17_18nov17_WSB_f1_sp1_14_rev.tif,23820-22084-27616.tif,2,20,23,no,,0,0,
batch8,,12dec17_18nov17_WSB_f2_sp1_25_rev.tif,23980-8584-2936.tif,1,20,28,no,,0,1,
batch8,,14dec17_18nov17_WSB_f3_sp1_44_rev.tif,24019-4093-17707.tif,2,20,21,no,,0,3,
batch8,,27dec17_4dec17_SPIC_f1_sp1_36_rev.tif,24071-17236-8304.tif,1,21,24,no,,0,1,
batch8,,29nov17_16nov17_MSM_f1_sp1_2_rev.tif,24580-3765-10835.tif,2,20,30,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_4.1_rev.tif,24813-1367-6329.tif,2,20,33,yes,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_10_rev.tif,25004-2385-19031.tif,3,20,24,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_30_rev.tif,25151-16920-12082.tif,1,20,32,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_1_rev.tif,25179-26297-21552.tif,1,20,35,no,,0,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_45_rev.tif,25298-12729-28445.tif,5,20,26,no,,0,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_16_rev.tif,25397-5545-15683.tif,2,20,30,no,,0,1,possible duplicate
batch8,,4dec17_16nov17_MSM_f2_sp1_32_rev.tif,26092-9519-15258.tif,2,20,30,n,,0,2,
batch8,,21nov17_16nov17_MSM_f3_sp1_19_rev.tif,26178-18187-9864.tif,2,20,36,no,,0,1,
batch8,,11dec17_18nov17_WSB_f1_sp1_25_rev.tif,26288-17422-3044.tif,1,20,28,no,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_38_rev.tif,2675-20702-32568.tif,2,20,34,n,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_30_rev.tif,26772-14702-15936.tif,1,20,36,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_14_rev.tif,27039-30023-7763.tif,5,20,29,no,,0,0,broken SC
batch8,,21nov17_16nov17_MSM_f3_sp1_7_rev.tif,2705-32430-4267.tif,1,20,32,no,,0,1,
batch8,,21nov17_16nov17_MSM_f3_sp1_14_rev.tif,27089-13925-25420.tif,2,20,33,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_12_rev.tif,27698-16309-1977.tif,3,20,30,no,,0,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_19_rev.tif,27743-24072-12399.tif,2,20,35,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_2_rev.tif,27747-31330-23132.tif,1,20,37,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_17_rev.tif,27884-30588-32128.tif,2,20,25,no,,0,0,
batch8,,11dec17_18nov17_WSB_f1_sp1_6_rev.tif,27888-5755-23465.tif,3,20,23,no,,0,0,
batch8,,5sep17_21aug17_SPI_f2_sp1_19_rev.tif,27964-13597-20672.tif,5,20,32,no,,0,0,
batch8,,27dec17_4dec17_SPIC_f1_sp1_1_rev.tif,28473-9131-6199.tif,5,20,25,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_26_rev.tif,28622-6371-7234.tif,2,20,32,no,,0,0,broken sc
batch8,,14dec17_18nov17_WSB_f3_sp1_57_rev.tif,28704-9325-4109.tif,2,20,27,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_23_rev.tif,28752-18269-19591.tif,3,20,28,no,,0,0,some broken SC
batch8,,4dec17_16nov17_MSM_f2_sp1_36_rev.tif,2900-15204-30311.tif,1,20,27,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_22_rev.tif,29024-16479-18905.tif,2,20,32,no,,0,1,
batch8,,5sep17_21aug17_SPI_f2_sp1_25_rev.tif,29103-7312-21660.tif,3,20,36,no,,0,2,
batch8,,5sep17_21aug17_SPI_f2_sp1_4_rev.tif,29586-14241-29786.tif,4,21,25,no,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_39_rev.tif,3014-2554-9138.tif,1,20,30,n,,0,0,
batch8,,13oct17_21aug17_SPI_f1_sp1_14_rev.tif,30680-22345-9947.tif,4,20,23,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_3_rev.tif,30930-13544-30679.tif,1,20,32,no,,0,0,
batch8,,11dec17_18nov17_WSB_f1_sp1_2_rev.tif,31039-29835-17087.tif,3,20,28,no,,0,0,
batch8,,12dec17_18nov17_WSB_f2_sp1_22_rev.tif,31334-15634-7943.tif,3,20,30,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_30_rev.tif,31400-22373-22248.tif,3,20,30,no,,0,1,
batch8,,21nov17_16nov17_MSM_f3_sp1_34_rev.tif,31435-17643-19220.tif,3,20,23,no,,0,2,
batch8,,29dec17_4dec17_SPIC_f2_sp1_13_rev.tif,31452-27767-6450.tif,3,20,34,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_20_rev.tif,31622-22526-9752.tif,3,20,32,n,,0,4,
batch8,,29nov17_16nov17_MSM_f1_sp1_3_rev.tif,31704-2011-22798.tif,2,20,36,n,,0,1,
batch8,,26dec17_18nov17_WSB_f4_sp1_7_rev.tif,31822-19149-28306.tif,3,20,32,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_25_rev.tif,32056-20320-30256.tif,4,20,27,no,,0,0,broken SC
batch8,,12dec17_18nov17_WSB_f2_sp1_19_rev.tif,32147-25847-11853.tif,4,20,27,no,,0,0,
batch8,,26dec17_18nov17_WSB_f4_sp1_34_rev.tif,32161-7208-23133.tif,4,20,30,no,,0,0,
batch8,,11dec17_18nov17_WSB_f1_sp1_21_rev.tif,32183-17866-8526.tif,4,20,20,no,,0,1,
batch8,,29nov17_16nov17_MSM_f1_sp1_21_rev.tif,32374-17654-13658.tif,3,20,35,no,,0,0,
batch8,,29nov17_16nov17_MSM_f1_sp1_7_rev.tif,32419-18147-12698.tif,1,20,33,no,,0,0,
batch8,,5aug17_14jul17_LEW_f1_sp1_7_rev.tif,3554-31324-23372.tif,3,20,24,no,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_36_rev.tif,3637-19853-8691.tif,1,20,35,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_12_rev.tif,3739-7716-2545.tif,3,20,30,no,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_27_rev.tif,4154-16393-15701.tif,3,20,26,no,,0,2,
batch8,,4dec17_16nov17_MSM_f2_sp1_24_rev.tif,4193-6920-27105.tif,4,20,33,no,,0,3,
batch8,,11dec17_18nov17_WSB_f1_sp1_7_rev.tif,4382-17007-22369.tif,2,20,29,no,,0,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_18_rev.tif,4419-29121-30280.tif,2,20,27,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_10_rev.tif,4754-29614-4115.tif,2,20,28,no,,0,1,
batch8,,4dec17_16nov17_MSM_f2_sp1_15_rev.tif,4884-10581-31857.tif,3,20,32,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_26_rev.tif,5127-31648-12342.tif,1,20,36,no,,0,2,
batch8,,5aug17_14jul17_LEW_f1_sp1_14_rev.tif,5136-20033-246.tif,2,20,33,no,,0,0,
batch8,,12dec17_18nov17_WSB_f2_sp1_20_rev.tif,5356-26531-11272.tif,3,20,21,no,,0,1,
batch8,,5aug17_14jul17_LEW_f1_sp1_3_rev.tif,5396-8930-22695.tif,1,20,30,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_8_rev.tif,5796-31766-9243.tif,2,20,36,no,,0,0,
batch8,,29dec17_4dec17_SPIC_f2_sp1_24_rev.tif,6000-11242-5333.tif,1,20,31,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_5_rev.tif,6007-19751-1375.tif,2,20,32,no,,0,2,
batch8,,29nov17_16nov17_MSM_f1_sp1_15.2_rev.tif,6678-4703-18546.tif,3,20,30,no,,0,1,
batch8,,27dec17_4dec17_SPIC_f1_sp1_35_rev.tif,6741-20855-28493.tif,2,20,27,no,,0,0,
batch8,,13oct17_21aug17_SPI_f1_sp1_5_rev.tif,6899-25425-18089.tif,3,20,27,no,,0,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_6_rev.tif,6968-10106-17605.tif,2,20,33,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_15.1_rev.tif,739-22189-4941.tif,2,20,28,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_32_rev.tif,8003-12796-22296.tif,2,20,22,no,,0,1,
batch8,,5aug17_14jul17_MSM_f1_sp1_6_rev.tif,8229-2855-2034.tif,2,20,26,no,,0,2,
batch8,,4dec17_16nov17_MSM_f2_sp1_33_rev.tif,8687-16292-19486.tif,2,20,40,no,,0,0,
batch8,,13oct17_21aug17_SPI_f1_sp1_13_rev.tif,880-8631-16480.tif,3,20,26,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_20_rev.tif,9161-9578-23179.tif,4,20,29,no,,0,0,broken SC
batch8,,4dec17_16nov17_MSM_f2_sp1_18_rev.tif,9323-9264-13170.tif,2,20,28,no,,0,0,
batch8,,4dec17_16nov17_MSM_f2_sp1_29_rev.tif,9538-6640-12370.tif,3,20,40,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_2_rev.tif,9763-25218-19021.tif,2,20,25,no,,0,0,
batch8,,21nov17_16nov17_MSM_f3_sp1_17_rev.tif,9775-30774-16843.tif,2,20,34,no,,0,0,
batch8,,27dec17_4dec17_SPIC_f1_sp1_23_rev.tif,9868-3036-19173.tif,2,20,32,no,,0,0,
batch8,,5aug17_14jul17_MSM_f1_sp1_16_rev.tif,9954-7604-16313.tif,4,20,29,no,,0,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_32_rev.tif,1040-28336-316.tif,2,20,32,no,,1,0,
batch8,,14dec17_18nov17_WSB_f3_sp1_33_rev.tif,1221-4442-1165.tif,5,20,20,no,,1,0,
batch8,,13oct17_21aug17_SPI_f1_sp1_15_rev.tif,12327-10027-22674.tif,3,20,24,no,,1,1,
batch8,,26dec17_18nov17_WSB_f4_sp1_28_rev.tif,1260-28194-10018.tif,4,20,25,no,,1,1,
batch8,,29nov17_16nov17_MSM_f1_sp1_10_rev.tif,1272-12222-31529.tif,2,20,26,no,,1,2,
batch8,,14dec17_18nov17_WSB_f3_sp1_9_rev.tif,12948-3293-22563.tif,4,20,24,no,,1,1,
batch8,,29dec17_4dec17_SPIC_f2_sp1_11_rev.tif,13339-23498-15528.tif,3,20,34,n,,1,1,non-homolog tangle
